Boughts for FY,2021
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
LTC,,,69664138,0.31690000,3154.97,999.81
LTC,,,108419e6,0.32360000,3089.99,999.92
LTC,,,f638614c,0.34480000,2894.98,998.19
LTC,,,5944bf5f,0.16190000,2841.94,460.11
LTC,,,5428c1e5,0.18990000,2841.97,539.69
LTC,,,fe5e0ead,0.35900000,2784.99,999.81
LTC,,,43afda95,0.36630000,2729.98,999.99
LTC,,,057beac3,0.18480000,2704.98,499.88
LTC,,,ead438ff,0.01020000,2674.51,27.28
LTC,,,01b69607,0.36360000,2675.00,972.63
LTC,,,2d556e0f,0.38150000,2621.00,999.91
LTC,,,a47d91f4,0.38940000,2567.98,999.97
LTC,,,4030ca01,0.39740000,2515.98,999.85
XBT,0.06018854,43541.76,,,,
XBT,,,240cd3d5,0.00888854,722000.00,6417.53
XBT,,,e299e6f8,0.00500000,701000.00,3505.00
XBT,,,73324cd4,0.00500000,691000.00,3455.00
XBT,,,bede0364,0.00500000,685100.00,3425.50
XBT,,,e96a293e,0.00500000,678100.00,3390.50
XBT,,,cd7ece9f,0.00500000,671000.00,3355.00
XBT,,,1e2d9f87,0.00050000,840520.00,420.26
XBT,,,c18ce7d3,0.00050000,840520.00,420.26
XBT,,,1bfd6532,0.00018900,840529.10,158.86
XBT,,,d67b6f91,0.00117600,849906.46,999.49
XBT,,,7026b4da,0.00119500,836794.98,999.97
XBT,,,c8b5680f,0.00120600,828996.68,999.77
XBT,,,450b4d6b,0.00121800,820993.43,999.97
XBT,,,c4865965,0.00249600,800997.60,1999.29
XBT,,,18bfe851,0.00126200,791996.83,999.50
XBT,,,303bc9a5,0.00132400,755128.40,999.79
XBT,,,fe3929c3,0.00130500,766000.00,999.63
XBT,,,54a9cccb,0.00133100,750999.25,999.58
XBT,,,00af6cd7,0.00134500,742996.28,999.33
XBT,,,f5d6f54f,0.00135300,738994.83,999.86
XBT,,,738903f5,0.00135500,737992.62,999.98
XBT,,,481c1786,0.00138500,722000.00,999.97
XBT,,,c0f9beaa,0.00141400,706994.34,999.69
XBT,,,f91c0fb9,0.00143800,695000.00,999.41
XBT,,,cf9d56b4,0.00145500,686996.56,999.58
XBT,,,63c804f8,0.00146800,680994.55,999.70
XBT,,,9fde97ed,0.00146000,684479.45,999.34
XRP,2539.88100000,18927.51,,,,
XRP,,,ffd2f4c5,119.00000000,8.39,998.41
XRP,,,97ea152c,120.00000000,8.28,993.60
XRP,,,b2970fe4,122.00000000,8.19,999.18
XRP,,,29935c61,123.00000000,8.09,995.07
XRP,,,876ae495,124.00000000,8.01,993.24
XRP,,,061ba263,114.00000000,7.91,901.74
XRP,,,0be69527,12.00000000,7.91,94.92
XRP,,,0a6d68d7,123.00000000,8.11,997.53
XRP,,,35e98343,128.00000000,7.81,999.68
XRP,,,ae26b7e7,129.00000000,7.75,999.75
XRP,,,3a6dc189,130.00000000,7.65,994.50
XRP,,,1f959b79,12.00000000,7.55,90.60
XRP,,,bbcc07e2,120.00000000,7.55,906.00
XRP,,,710d8021,134.00000000,7.45,998.30
XRP,,,5eaa36d3,137.00000000,7.25,993.25
XRP,,,3a5d68b1,141.00000000,7.05,994.05
XRP,,,9e2ffbaf,144.00000000,6.90,993.60
XRP,,,bc774af1,147.00000000,6.78,996.66
XRP,,,9fc50866,150.00000000,6.64,996.00
XRP,,,3ed47fb9,153.00000000,6.51,996.03
XRP,,,dbbe613a,158.00000000,6.30,995.40
Buying Fees
Date,Description,Trans Ref,Lot Ref,Fee (ZAR)
2021-02-09 06:32:20,"Fee for Bought 0.01 BTC/ZAR @ 720,102",B081,,7.21
2021-02-09 06:51:29,"Fee for Bought 0.01 BTC/ZAR @ 729,004",B082,,7.28
2021-02-09 06:57:35,"Fee for Bought 0.005 BTC/ZAR @ 736,395",B083,,3.67
2021-02-18 07:05:19,Fee for Bought 119.00 XRP/ZAR @ 8.39,B092,,0.99
2021-02-22 10:12:04,"Fee for Bought 0.036034 ETH/ZAR @ 27,751",B116,,0.99
2021-02-22 10:18:23,"Fee for Bought 0.125 LTC/ZAR @ 3,279",B118,,0.58
2021-02-22 10:18:23,"Fee for Bought 0.125 LTC/ZAR @ 3,279",B118,,0.40
2021-02-22 14:18:23,"Fee for Bought 0.3448 LTC/ZAR @ 2,895",B133,,0.97
2021-02-22 14:19:45,"Fee for Bought 0.001324 BTC/ZAR @ 755,131",B134,,0.75
2021-02-22 14:22:06,"Fee for Bought 0.001305 BTC/ZAR @ 766,002",B135,,0.76
2021-02-23 05:33:49,"Fee for Bought 0.08285 ETH/ZAR @ 24,140",B146,,1.97
2021-02-28 19:07:32,"Fee for Bought 0.00146 BTC/ZAR @ 684,483",B182,,0.68
Total Buying Fees,,,,26.25

Selling Fees
Date,Description,Trans Ref,Lot Ref,Fee (ZAR)
2021-01-29 11:40:50,"Fee for Sold 0.006692 BTC/ZAR @ 564,745",S031,,3.38
2021-02-02 09:07:28,"Fee for Sold 0.004995 BTC/ZAR @ 543,523",S046,,2.17
2021-02-02 09:19:43,"Fee for Sold 0.009843 BTC/ZAR @ 549,997",S055,,4.94
2021-02-02 09:28:10,"Fee for Sold 0.009991 BTC/ZAR @ 547,000",S056,,4.92
2021-02-06 06:13:00,"Fee for Sold 0.10 ETH/ZAR @ 25,425",S061,,2.53
2021-02-06 06:19:23,"Fee for Sold 0.10 ETH/ZAR @ 25,501",S062,,2.54
2021-02-09 06:34:57,"Fee for Sold 0.0015 BTC/ZAR @ 718,019",S064,,4.31
2021-02-09 06:34:57,"Fee for Sold 0.0015 BTC/ZAR @ 718,019",S064,,0.71
2021-02-09 06:34:57,"Fee for Sold 0.002488 BTC/ZAR @ 718,003",S065,,1.43
2021-02-09 06:52:51,"Fee for Sold 0.009981 BTC/ZAR @ 729,915",S066,,6.56
2021-02-20 04:03:31,"Fee for Sold 0.001193 BTC/ZAR @ 838,000",S071,,0.83
Total Selling Fees,,,,34.32

